Time,Demand_Percentage(%),Prediction_Horizon(min),CAV_Penetration(%),Eco_Routing_with_Travel_Time(0/1),Vehicle_Fleet,Overall_Travel_Time_Avg(s),Overall_Fuel_Used(gallon),Overall_Electricity_Used(kWh),Overall_Fuel_Cost($),Overall_Electricity_Cost($),Total_Number_of_Vehicles,Travel_Time_ICE_Avg(s),Travel_Time_ICE_NONCAV_Avg(s),Travel_Time_BEV_Avg(s),Travel_Time_BEV_NONCAV_Avg(s),Travel_Time_PHEV_Avg(s),Travel_Time_PHEV_NONCAV_Avg(s),Travel_Time_HFCV_Avg(s),Travel_Time_HFCV_NONCAV_Avg(s),Fuel_Used_ICE_Avg(gallon),Fuel_Used_ICE_NONCAV_Avg(gallon),Fuel_Used_BEV_Avg(gallon),Fuel_Used_BEV_NONCAV_Avg(gallon),Fuel_Used_PHEV_Avg(gallon),Fuel_Used_PHEV_NONCAV_Avg(gallon),Fuel_Used_HFCV_Avg(gallon),Fuel_Used_HFCV_NONCAV_Avg(gallon),Electricity_Used_ICE_Avg(kWh),Electricity_Used_ICE_NONCAV_Avg(kWh),Electricity_Used_BEV_Avg(kWh),Electricity_Used_BEV_NONCAV_Avg(kWh),Electricity_Used_PHEV_Avg(kWh),Electricity_Used_PHEV_NONCAV_Avg(kWh),Electricity_Used_HFCV_Avg(kWh),Electricity_Used_HFCV_NONCAV_Avg(kWh),Vehicle_Count_ICE,Vehicle_Count_ICE_NONCAV,Vehicle_Count_BEV,Vehicle_Count_BEV_NONCAV,Vehicle_Count_PHEV,Vehicle_Count_PHEV_NONCAV,Vehicle_Count_HFCV,Vehicle_Count_HFCV_NONCAV,Overall_Fuel_Used(gallon)_After1hour,Overall_Electricity_Used(kWh)_After1hour,Overall_Fuel_Cost($)_After1hour,Overall_Electricity_Cost($)_After1hour,Total_Number_of_Vehicles_After1hour,Travel_Time_ICE_Avg(s)_After1hour,Travel_Time_ICE_NONCAV_Avg(s)_After1hour,Travel_Time_BEV_Avg(s)_After1hour,Travel_Time_BEV_NONCAV_Avg(s)_After1hour,Travel_Time_PHEV_Avg(s)_After1hour,Travel_Time_PHEV_NONCAV_Avg(s)_After1hour,Travel_Time_HFCV_Avg(s)_After1hour,Travel_Time_HFCV_NONCAV_Avg(s)_After1hour,Fuel_Used_ICE_Avg(gallon)_After1hour,Fuel_Used_ICE_NONCAV_Avg(gallon)_After1hour,Fuel_Used_BEV_Avg(gallon)_After1hour,Fuel_Used_BEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_PHEV_Avg(gallon)_After1hour,Fuel_Used_PHEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_HFCV_Avg(gallon)_After1hour,Fuel_Used_HFCV_NONCAV_Avg(gallon)_After1hour,Electricity_Used_ICE_Avg(kWh)_After1hour,Electricity_Used_ICE_NONCAV_Avg(kWh)_After1hour,Electricity_Used_BEV_Avg(kWh)_After1hour,Electricity_Used_BEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_PHEV_Avg(kWh)_After1hour,Electricity_Used_PHEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_HFCV_Avg(kWh)_After1hour,Electricity_Used_HFCV_NONCAV_Avg(kWh)_After1hour,Vehicle_Count_ICE_After1hour,Vehicle_Count_ICE_NONCAV_After1hour,Vehicle_Count_BEV_After1hour,Vehicle_Count_BEV_NONCAV_After1hour,Vehicle_Count_PHEV_After1hour,Vehicle_Count_PHEV_NONCAV_After1hour,Vehicle_Count_HFCV_After1hour,Vehicle_Count_HFCV_NONCAV_After1hour,number_of_vehicles_left_in_the_network
2.02308E+13,100,15,50,0,ICE,877.168,8875.38,0,31063.8,0,35381,865.662,888.663,0,0,0,0,0,0,0.251385,0.250319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17682,17699,0,0,0,0,0,0,2020.38,0,7071.33,0,9231,796.944,914.655,0,0,0,0,0,0,0.212578,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4556,4675,0,0,0,0,0,0,42
2.02308E+13,100,15,60,0,ICE,954.964,9383.89,0,32843.6,0,35436,961.703,944.742,0,0,0,0,0,0,0.266879,0.261677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21357,14079,0,0,0,0,0,0,2263.34,0,7921.67,0,9976,857.403,976.826,0,0,0,0,0,0,0.219085,0.239065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6085,3891,0,0,0,0,0,0,38
2.02308E+13,100,15,70,0,ICE,1017.62,9770.25,0,34195.9,0,35454,1030.57,987.24,0,0,0,0,0,0,0.27899,0.267562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24860,10594,0,0,0,0,0,0,2499.74,0,8749.08,0,10402,966.021,1008.31,0,0,0,0,0,0,0.239982,0.2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7318,3084,0,0,0,0,0,0,41
2.02308E+13,100,15,80,0,ICE,1057.11,10085.6,0,35299.8,0,35647,1056.21,1060.69,0,0,0,0,0,0,0.283506,0.280646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28485,7162,0,0,0,0,0,0,2882.5,0,10088.8,0,11377,968.025,1119.6,0,0,0,0,0,0,0.248903,0.271056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9087,2290,0,0,0,0,0,0,40
2.02308E+13,100,15,90,0,ICE,1210.1,10725.4,0,37538.8,0,35258,1219.43,1124.04,0,0,0,0,0,0,0.306033,0.287255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31810,3448,0,0,0,0,0,0,3160.08,0,11060.3,0,11180,1308.37,1273.61,0,0,0,0,0,0,0.282943,0.279931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10110,1070,0,0,0,0,0,0,1539
2.02308E+13,100,15,100,0,ICE,1214.17,10733.4,0,37566.8,0,35044,1214.17,0,0,0,0,0,0,0,0.306283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35044,0,0,0,0,0,0,0,3107.92,0,10877.7,0,10971,1293.81,0,0,0,0,0,0,0,0.283285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10971,0,0,0,0,0,0,0,1245
2.02308E+13,100,20,0,0,ICE,845.821,8426.52,0,29492.8,0,35124,0,845.821,0,0,0,0,0,0,0,0.239908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35124,0,0,0,0,0,0,2053.95,0,7188.82,0,8559,0,983.071,0,0,0,0,0,0,0,0.239975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8559,0,0,0,0,0,0,448
2.02308E+13,100,20,10,0,ICE,755.48,7894.6,0,27631.1,0,34977,706.249,760.956,0,0,0,0,0,0,0.219348,0.226416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3501,31476,0,0,0,0,0,0,1554.03,0,5439.12,0,7817,698.74,813.742,0,0,0,0,0,0,0.182475,0.200537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,7066,0,0,0,0,0,0,219
2.02308E+13,100,20,20,0,ICE,843.993,8469.29,0,29642.5,0,35091,808.034,853.005,0,0,0,0,0,0,0.238169,0.24215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7032,28059,0,0,0,0,0,0,1887.99,0,6607.95,0,8912,787.679,873.285,0,0,0,0,0,0,0.205881,0.213286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731,7181,0,0,0,0,0,0,369
2.02308E+13,100,20,30,0,ICE,882.247,8636.79,0,30228.8,0,34911,810.466,912.599,0,0,0,0,0,0,0.240991,0.250102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10375,24536,0,0,0,0,0,0,2066.67,0,7233.33,0,9022,741.945,1069.23,0,0,0,0,0,0,0.201176,0.240024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544,6478,0,0,0,0,0,0,675
2.02308E+13,100,20,40,0,ICE,809.463,8399.72,0,29399,0,35133,795.267,818.902,0,0,0,0,0,0,0.238217,0.23966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14031,21102,0,0,0,0,0,0,1787.93,0,6257.76,0,8582,723.539,830.526,0,0,0,0,0,0,0.19936,0.213779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3240,5342,0,0,0,0,0,0,155
2.02308E+13,100,20,50,0,ICE,896.097,8982.79,0,31439.8,0,35398,873.559,918.635,0,0,0,0,0,0,0.252006,0.255525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17699,17699,0,0,0,0,0,0,2117.55,0,7411.44,0,9538,810.213,935.712,0,0,0,0,0,0,0.214775,0.22869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4577,4961,0,0,0,0,0,0,129
2.02308E+13,100,20,60,0,ICE,972.823,9454.73,0,33091.6,0,35418,961.232,990.39,0,0,0,0,0,0,0.26603,0.268338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21339,14079,0,0,0,0,0,0,2409.01,0,8431.52,0,9909,901.308,1164.92,0,0,0,0,0,0,0.22561,0.270612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6055,3854,0,0,0,0,0,0,246
2.02308E+13,100,20,70,0,ICE,1009.79,9723.81,0,34033.3,0,35457,1028.44,966.011,0,0,0,0,0,0,0.278621,0.263966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24863,10594,0,0,0,0,0,0,2524.05,0,8834.18,0,10406,989.288,979.466,0,0,0,0,0,0,0.244113,0.238835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7338,3068,0,0,0,0,0,0,38
2.02308E+13,100,20,80,0,ICE,1061.58,10111.4,0,35390,0,35694,1065.6,1045.55,0,0,0,0,0,0,0.284701,0.277622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28532,7162,0,0,0,0,0,0,2939.76,0,10289.2,0,11550,987.735,1064.05,0,0,0,0,0,0,0.252517,0.26272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9277,2273,0,0,0,0,0,0,119
2.02308E+13,100,20,90,0,ICE,1204.32,10810.8,0,37837.9,0,35383,1212.16,1132.05,0,0,0,0,0,0,0.307206,0.290162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31919,3464,0,0,0,0,0,0,3141.21,0,10994.2,0,11305,1266.76,1234.41,0,0,0,0,0,0,0.278152,0.275192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10193,1112,0,0,0,0,0,0,1190
2.02308E+13,100,20,100,0,ICE,1229.72,10777.5,0,37721.2,0,34983,1229.72,0,0,0,0,0,0,0,0.308078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34983,0,0,0,0,0,0,0,3277.78,0,11472.2,0,11176,1329.17,0,0,0,0,0,0,0,0.293287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11176,0,0,0,0,0,0,0,1155
2.02308E+13,100,5,0,1,ICE,845.821,8426.52,0,29492.8,0,35124,0,845.821,0,0,0,0,0,0,0,0.239908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35124,0,0,0,0,0,0,2053.95,0,7188.82,0,8559,0,983.071,0,0,0,0,0,0,0,0.239975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8559,0,0,0,0,0,0,448
2.02308E+13,100,5,10,1,ICE,810.509,8161.31,0,28564.6,0,35009,779.117,813.982,0,0,0,0,0,0,0.234463,0.232972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3488,31521,0,0,0,0,0,0,1836.61,0,6428.15,0,7794,917.285,1059.11,0,0,0,0,0,0,0.220591,0.237264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,7037,0,0,0,0,0,0,904
2.02308E+13,100,5,20,1,ICE,856.806,8558.84,0,29956,0,35067,840.759,860.844,0,0,0,0,0,0,0.248,0.243083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7050,28017,0,0,0,0,0,0,1943.05,0,6800.68,0,8780,818.369,938.382,0,0,0,0,0,0,0.21437,0.223037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755,7025,0,0,0,0,0,0,457
2.02308E+13,100,5,30,1,ICE,910.547,8901.24,0,31154.4,0,34968,886.272,920.792,0,0,0,0,0,0,0.258255,0.252992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10378,24590,0,0,0,0,0,0,2170.51,0,7596.8,0,9345,803.931,1023.97,0,0,0,0,0,0,0.217764,0.238129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691,6654,0,0,0,0,0,0,541
2.02308E+13,100,5,40,1,ICE,865.748,8760.9,0,30663.1,0,35116,904.733,839.858,0,0,0,0,0,0,0.260561,0.242129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14014,21102,0,0,0,0,0,0,1955.82,0,6845.38,0,9134,832.636,813.063,0,0,0,0,0,0,0.220287,0.210188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3561,5573,0,0,0,0,0,0,73
2.02308E+13,100,5,50,1,ICE,1008.3,9770.57,0,34197,0,35435,1025.25,991.312,0,0,0,0,0,0,0.282398,0.269052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17736,17699,0,0,0,0,0,0,2668.1,0,9338.35,0,10347,981.377,1102.83,0,0,0,0,0,0,0.249856,0.265935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5195,5152,0,0,0,0,0,0,72
2.02308E+13,100,5,60,1,ICE,1134.52,10484.1,0,36694.5,0,35457,1154.41,1104.31,0,0,0,0,0,0,0.301321,0.287129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21378,14079,0,0,0,0,0,0,3212.85,0,11245,0,11453,1154.41,1293.75,0,0,0,0,0,0,0.272081,0.294313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7103,4350,0,0,0,0,0,0,235
2.02308E+13,100,5,70,1,ICE,1180.81,10849.5,0,37973.3,0,35497,1211.19,1109.41,0,0,0,0,0,0,0.313562,0.28704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24903,10594,0,0,0,0,0,0,3395.73,0,11885,0,11738,1188.43,1322.23,0,0,0,0,0,0,0.28431,0.302048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8440,3298,0,0,0,0,0,0,190
2.02308E+13,100,5,80,1,ICE,1263.38,11334.3,0,39670,0,35626,1276.43,1211.52,0,0,0,0,0,0,0.321737,0.303878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28464,7162,0,0,0,0,0,0,3945.3,0,13808.6,0,12853,1255.01,1460.8,0,0,0,0,0,0,0.300593,0.335029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10478,2375,0,0,0,0,0,0,124
2.02308E+13,100,5,90,1,ICE,1381.3,11930.7,0,41757.5,0,35369,1399.76,1210.86,0,0,0,0,0,0,0.34106,0.302813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31912,3457,0,0,0,0,0,0,4169.6,0,14593.6,0,12718,1505.81,1506.41,0,0,0,0,0,0,0.327408,0.332386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11588,1130,0,0,0,0,0,0,1457
2.02308E+13,100,5,100,1,ICE,1424.36,12090.7,0,42317.6,0,35096,1424.36,0,0,0,0,0,0,0,0.344505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35096,0,0,0,0,0,0,0,4229.58,0,14803.5,0,12704,1516.78,0,0,0,0,0,0,0,0.332933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12704,0,0,0,0,0,0,0,1177
2.02308E+13,100,10,0,1,ICE,845.821,8426.52,0,29492.8,0,35124,0,845.821,0,0,0,0,0,0,0,0.239908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35124,0,0,0,0,0,0,2053.95,0,7188.82,0,8559,0,983.071,0,0,0,0,0,0,0,0.239975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8559,0,0,0,0,0,0,448
2.02308E+13,100,10,10,1,ICE,765.044,7964.39,0,27875.4,0,35004,733.825,768.511,0,0,0,0,0,0,0.228831,0.227383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499,31505,0,0,0,0,0,0,1608.77,0,5630.69,0,7920,671.908,819.674,0,0,0,0,0,0,0.18572,0.205062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,7128,0,0,0,0,0,0,103
2.02308E+13,100,10,20,1,ICE,853.287,8543.85,0,29903.5,0,35043,818.258,862.087,0,0,0,0,0,0,0.245308,0.243434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7036,28007,0,0,0,0,0,0,1930.47,0,6756.65,0,8752,774.968,951.132,0,0,0,0,0,0,0.204758,0.224427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714,7038,0,0,0,0,0,0,308
2.02308E+13,100,10,30,1,ICE,890.397,8781.42,0,30735,0,34969,888.497,891.197,0,0,0,0,0,0,0.259886,0.247425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10369,24600,0,0,0,0,0,0,2046.24,0,7161.84,0,9031,787.346,986.609,0,0,0,0,0,0,0.214336,0.231746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680,6351,0,0,0,0,0,0,478
2.02308E+13,100,10,40,1,ICE,886.186,8932.84,0,31265,0,35131,923.475,861.284,0,0,0,0,0,0,0.26578,0.246587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14067,21064,0,0,0,0,0,0,2093.55,0,7327.42,0,9373,873.495,858.829,0,0,0,0,0,0,0.228788,0.219792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3717,5656,0,0,0,0,0,0,85
2.02308E+13,100,10,50,1,ICE,1023.48,9820.75,0,34372.6,0,35400,1053,993.969,0,0,0,0,0,0,0.286968,0.267876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17701,17699,0,0,0,0,0,0,2679.26,0,9377.4,0,10585,1018.31,1045.93,0,0,0,0,0,0,0.253272,0.252963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5318,5267,0,0,0,0,0,0,45
2.02308E+13,100,10,60,1,ICE,1095.62,10325.3,0,36138.6,0,35471,1117.53,1062.34,0,0,0,0,0,0,0.297694,0.281059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21392,14079,0,0,0,0,0,0,3048.7,0,10670.5,0,11404,1045.56,1200.71,0,0,0,0,0,0,0.258113,0.282507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7092,4312,0,0,0,0,0,0,81
2.02308E+13,100,10,70,1,ICE,1153.52,10718,0,37513.1,0,35472,1182.15,1086.28,0,0,0,0,0,0,0.309864,0.284053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24878,10594,0,0,0,0,0,0,3273.17,0,11456.1,0,11662,1160.76,1226.37,0,0,0,0,0,0,0.27955,0.283477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8337,3325,0,0,0,0,0,0,73
2.02308E+13,100,10,80,1,ICE,1235.45,11222.1,0,39277.5,0,35676,1259.38,1140.17,0,0,0,0,0,0,0.320277,0.291784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28514,7162,0,0,0,0,0,0,3730.48,0,13056.7,0,12385,1289.12,1356.76,0,0,0,0,0,0,0.29996,0.306788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10118,2267,0,0,0,0,0,0,74
2.02308E+13,100,10,90,1,ICE,1342.93,11765.4,0,41178.8,0,35410,1357.2,1211.35,0,0,0,0,0,0,0.335494,0.302443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31946,3464,0,0,0,0,0,0,3951.46,0,13830.1,0,12644,1401.11,1380.09,0,0,0,0,0,0,0.313104,0.306851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11456,1188,0,0,0,0,0,0,1152
2.02308E+13,100,10,100,1,ICE,1418.02,11927.8,0,41747.2,0,35075,1418.02,0,0,0,0,0,0,0,0.340065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35075,0,0,0,0,0,0,0,4258.8,0,14905.8,0,12874,1546.09,0,0,0,0,0,0,0,0.330806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12874,0,0,0,0,0,0,0,2054
2.02308E+13,100,15,0,1,ICE,845.821,8426.52,0,29492.8,0,35124,0,845.821,0,0,0,0,0,0,0,0.239908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35124,0,0,0,0,0,0,2053.95,0,7188.82,0,8559,0,983.071,0,0,0,0,0,0,0,0.239975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8559,0,0,0,0,0,0,448
2.02308E+13,100,15,10,1,ICE,757.651,7942.22,0,27797.8,0,34996,714.839,762.394,0,0,0,0,0,0,0.22657,0.226988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3490,31506,0,0,0,0,0,0,1551.24,0,5429.35,0,7748,619.979,815.424,0,0,0,0,0,0,0.17783,0.202671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,6981,0,0,0,0,0,0,306
2.02308E+13,100,15,20,1,ICE,866.551,8642.07,0,30247.3,0,35082,830.629,875.605,0,0,0,0,0,0,0.248151,0.245883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7062,28020,0,0,0,0,0,0,1989.83,0,6964.39,0,8905,772.064,947.662,0,0,0,0,0,0,0.206726,0.227489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732,7173,0,0,0,0,0,0,461
2.02308E+13,100,15,30,1,ICE,837.857,8492.16,0,29722.6,0,34964,803.548,852.333,0,0,0,0,0,0,0.245176,0.241915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10375,24589,0,0,0,0,0,0,1847.24,0,6465.35,0,8572,683.835,931.94,0,0,0,0,0,0,0.195816,0.223146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399,6173,0,0,0,0,0,0,373
2.02308E+13,100,15,40,1,ICE,844.393,8625.68,0,30189.9,0,35091,860.081,833.957,0,0,0,0,0,0,0.253289,0.240832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14019,21072,0,0,0,0,0,0,1881.39,0,6584.85,0,8760,796.467,889.377,0,0,0,0,0,0,0.20848,0.218773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3407,5353,0,0,0,0,0,0,75
2.02308E+13,100,15,50,1,ICE,994.995,9660.17,0,33810.6,0,35402,1016.12,973.867,0,0,0,0,0,0,0.281541,0.264199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17703,17699,0,0,0,0,0,0,2468.33,0,8639.15,0,10389,922.631,980.127,0,0,0,0,0,0,0.235933,0.239241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5183,5206,0,0,0,0,0,0,63
2.02308E+13,100,15,60,1,ICE,1083.77,10226.2,0,35791.8,0,35450,1104.61,1052.14,0,0,0,0,0,0,0.295005,0.278547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21371,14079,0,0,0,0,0,0,3012.12,0,10542.4,0,11341,1049.34,1163.55,0,0,0,0,0,0,0.259555,0.275475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7038,4303,0,0,0,0,0,0,47
2.02308E+13,100,15,70,1,ICE,1114.12,10408.9,0,36431,0,35440,1131.89,1072.45,0,0,0,0,0,0,0.299371,0.280414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24846,10594,0,0,0,0,0,0,2976.51,0,10417.8,0,11222,1078.86,1186.99,0,0,0,0,0,0,0.261213,0.275082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7965,3257,0,0,0,0,0,0,62
2.02308E+13,100,15,80,1,ICE,1172.84,10784.8,0,37746.6,0,35626,1189.37,1107.14,0,0,0,0,0,0,0.306923,0.286024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28464,7162,0,0,0,0,0,0,3453.79,0,12088.3,0,12446,1139.6,1175.61,0,0,0,0,0,0,0.27711,0.279144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10047,2399,0,0,0,0,0,0,133
2.02308E+13,100,15,90,1,ICE,1335.28,11661.5,0,40815.3,0,35334,1347.78,1220.16,0,0,0,0,0,0,0.332818,0.304413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31875,3459,0,0,0,0,0,0,3945.31,0,13808.6,0,12483,1430.87,1446.36,0,0,0,0,0,0,0.315424,0.322108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11306,1177,0,0,0,0,0,0,1473
2.02308E+13,100,15,100,1,ICE,1332.5,11587.5,0,40556.3,0,35181,1332.5,0,0,0,0,0,0,0,0.329369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35181,0,0,0,0,0,0,0,3910.99,0,13688.5,0,12311,1437.64,0,0,0,0,0,0,0,0.317683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12311,0,0,0,0,0,0,0,1383
20230805155111,100,20,0,1,ICE,845.821,8426.52,0,29492.8,0,35124,0,845.821,0,0,0,0,0,0,0,0.239908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35124,0,0,0,0,0,0,2053.95,0,7188.82,0,8559,0,983.071,0,0,0,0,0,0,0,0.239975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8559,0,0,0,0,0,0,448
20230805155520,100,20,10,1,ICE,753.952,7883.15,0,27591,0,35022,712.648,758.55,0,0,0,0,0,0,0.224522,0.225155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3508,31514,0,0,0,0,0,0,1534.84,0,5371.96,0,7908,625.89,774.678,0,0,0,0,0,0,0.177443,0.195969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,7105,0,0,0,0,0,0,106
20230805155941,100,20,20,1,ICE,866.5,8652.86,0,30285,0,35090,828.098,876.15,0,0,0,0,0,0,0.247654,0.246323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7047,28043,0,0,0,0,0,0,2002.27,0,7007.95,0,9036,782.056,931.763,0,0,0,0,0,0,0.211316,0.224068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1757,7279,0,0,0,0,0,0,418
20230805160407,100,20,30,1,ICE,898.683,8817.76,0,30862.2,0,34932,853.93,917.57,0,0,0,0,0,0,0.254055,0.251739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10367,24565,0,0,0,0,0,0,2073.9,0,7258.64,0,8788,748.736,1105.96,0,0,0,0,0,0,0.207285,0.247727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,6238,0,0,0,0,0,0,669
20230805160827,100,20,40,1,ICE,858.527,8735.58,0,30574.5,0,35142,883.616,841.834,0,0,0,0,0,0,0.257248,0.242812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14040,21102,0,0,0,0,0,0,1934.8,0,6771.79,0,8907,850.02,856.917,0,0,0,0,0,0,0.216788,0.2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3477,5430,0,0,0,0,0,0,64
20230805161315,100,20,50,1,ICE,987.832,9612.63,0,33644.2,0,35358,1021.05,954.694,0,0,0,0,0,0,0.281296,0.262457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17659,17699,0,0,0,0,0,0,2479.18,0,8677.14,0,10209,960.806,996.158,0,0,0,0,0,0,0.240634,0.245104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5164,5045,0,0,0,0,0,0,51
20230805161820,100,20,60,1,ICE,1076.17,10176.6,0,35618.3,0,35476,1082.79,1066.1,0,0,0,0,0,0,0.290904,0.280714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21397,14079,0,0,0,0,0,0,2937.35,0,10280.7,0,11018,1054.09,1201.16,0,0,0,0,0,0,0.258457,0.279373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6731,4287,0,0,0,0,0,0,86
